PALOS VERDES LIBRARY DISTRICT,"50,000 - 69,999",Los Angeles,Special District Library,"School District - Unified, overlap",Member of a Federation or Cooperative,Library District,Southern California Library Cooperative,Ms.,Jennifer,L.,Addington,Director,701 SILVER SPUR RD.,ROLLING HILLS ESTATE,90274,3603,(310) 377-9584,(310) 377-9584,http://www.pvld.org,28.00,"6,870","700,051",Annual Count,89.00,20.00,20.00,59.00,79.00,200,"12,705.93","$10,346,864",$0,$0,"$890,488","$11,237,352",$0,$0,$0,$0,$0,"$5,614,497","$1,750,917","$7,365,414","$217,958","$32,525","$250,483","$273,909","$20,744","$545,136","$1,572,522","$9,483,072","$1,275,752","50,444","3,784","157,494","13,941","18,423",Yes,62,Yes,70,115,"190,105",385,"833,334","219,094","70,904",64,24,88,"838,642","468,991","22,983",600,177,528,520,"2,308","191,500","75,242","129,541","204,783","1,030,142","396,283","1,234,925","38,684",Annual Count,No,$0.00,$0.00,$0.00,528,"19,611",263,"13,921",222,222,0,"11,233","11,233",0,41,41,0,"2,688","2,688",0,27,26,1,582,562,20,238,227,11,"5,108","5,068",40,0,0,0,0,0,0,63,"2,882",99,"17,958",11,58,"Adult: Make & Take Craft Young Readers:(Number of participants unknown) Participants tried scavenger hunts, crafts like origami, and poetry anytime the library was open.",Yes,"18,198",Annual Count,"501,541","119,696",Annual Estimate Based on Typical Week(s),46,Symphony (SirsiDynix)
PASADENA PUBLIC LIBRARY,"100,000 - 149,999",Los Angeles,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Mr.,Tim,,McDonald,Library Director,285 E. WALNUT ST.,PASADENA,91101,1598,(626) 744-4066,(626) 744-4066,http://cityofpasadena.net/library,23.00,"22,080","383,949",Annual Count,96.00,20.02,20.02,54.62,74.63,328,"2,109.50","$15,265,787",$0,$0,"$73,800","$15,339,587",$0,$0,$0,$0,$0,"$5,747,729","$2,477,490","$8,225,219","$408,720","$49,246","$457,966","$351,580","$62,849","$872,395","$5,583,696","$14,681,310",$0,"191,644","14,416","496,428","17,086","22,054",Yes,65,Yes,110,370,"536,113",347,"1,163,674","562,781","68,196",23,24,47,"589,638","341,648","18,576",0,336,225,814,-1,"90,591","10,245","836,841","847,086","680,229","937,677","1,527,315","58,533",Annual Estimate Based on Typical Week(s),No,$0.00,$0.00,$0.00,"1,598","31,545","1,020","24,532",574,574,0,"17,556","17,556",0,446,446,0,"6,976","6,976",0,108,98,10,870,788,82,469,366,103,"6,044","4,696","1,348",1,0,1,99,0,99,-1,-1,34,"65,527",62,"2,170",Take and make crafts.,No,"21,357",Annual Count,"200,888","89,587",Annual Count,156,Symphony (SirsiDynix)
PASO ROBLES CITY LIBRARY,"25,000 - 49,999",San Luis Obispo,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Black Gold Cooperative Library System,Mr.,Eric,Philip,Lashley,City Librarian,1000 SPRING ST.,PASO ROBLES,93446,2599,(805) 237-3870,(805) 237-3870,http://www.prcity.com/library,17.00,"3,301","104,987",Annual Count,17.00,4.00,4.00,7.18,11.18,67,"6,775.50","$1,182,861",$0,$0,"$11,369","$1,194,230","$256,756",$0,$0,$0,"$256,756","$697,025","$264,290","$961,315","$47,066","$1,266","$48,332","$33,743","$18,550","$100,625","$150,840","$1,212,780",$0,"21,656","2,041","50,871","1,642","3,975",Yes,6,Yes,10,392,"56,896",18,"191,226","6,514",845,4,21,25,"195,795","101,819","6,146","12,421","9,519",25,397,"87,408","77,299","7,103","2,536","9,639","273,094","86,938","282,733","13,167",Annual Count,No,$0.00,$0.00,$0.00,340,"7,943",246,"6,238",165,165,0,"4,175","4,175",0,81,81,0,"2,063","2,063",0,4,4,0,60,60,0,44,41,3,879,854,25,46,46,0,766,766,0,16,745,0,0,35,"2,485",Adult and Children's Craft Kit giveaways.,Yes,"13,820",Annual Count,"51,196",-1,Annual Count,16,Koha (Equinox)
PLACENTIA LIBRARY DISTRICT,"50,000 - 69,999",Orange,Special District Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,Library District,Santiago,Ms.,Jeanette,,Contreras,Library Director,411 E. CHAPMAN AVE.,PLACENTIA,92870,6198,(714) 528-1925,(714) 528-1906,https://www.placentialibrary.org,7.00,"3,193","206,651",Annual Count,22.00,10.09,11.09,11.83,22.91,306,"9,489.00","$3,242,365","$89,390","$1,000","$377,463","$3,710,218","$795,248","$561,829",$0,$0,"$1,357,077","$1,751,090","$438,250","$2,189,340","$167,218","$2,541","$169,759","$258,163","$65,336","$493,258","$923,381","$3,605,979","$191,792","41,462","2,687","72,243","2,377","5,520",Yes,30,Yes,24,530,"80,724",9,"1,043,606","205,878","99,212",11,24,35,"215,631","153,901","6,252",0,5,131,318,"1,101","104,029","9,082","64,573","73,655","319,660","177,684","393,315","27,529",Annual Count,No,$0.00,$0.00,$0.00,444,"14,342",193,"10,484",161,161,0,"8,348","8,348",0,32,32,0,"2,136","2,136",0,28,28,0,344,344,0,221,164,57,"2,139","1,749",390,2,2,0,"1,375","1,375",0,44,"2,042",13,"4,960",12,"2,136","Reading activities through Beanstack; Tiny Art Show, Pumpkin Book Character contest",Yes,"18,362",Annual Count,"174,669","18,607",Annual Count,38,Horizon (SirsiDynix)
PLACER COUNTY LIBRARY,"150,000 - 499,999",Placer,County Library with Dedicated Tax,"County or Equivalent, remainder excluding AEs of contained geographies",Member of a Federation or Cooperative,County/Parish,NorthNet Library System,Ms.,Mary,L.,George,Director of Library Services,350 NEVADA ST.,AUBURN,95603,3789,(530) 886-4550,(530) 886-4510,http://www.placer.ca.gov/library,"1,403.60","12,282","276,595",Annual Count,50.00,13.00,13.00,33.13,46.13,0,0.00,"$9,299,090","$60,666",$0,"$212,029","$9,571,785",$0,$0,$0,$0,$0,"$3,029,647","$2,274,878","$5,304,525","$472,431","$12,490","$484,921","$214,862","$58,060","$757,843","$2,095,290","$8,157,658",$0,"80,409","11,026","180,157","10,465","15,723",No,0,No,0,515,"206,860",203,"1,112,182","229,738","24,929",10,24,34,"816,384","350,602","6,776",0,0,0,0,"1,647","218,550","1,230,103","6,442","1,236,545","1,034,934","1,455,095","2,271,479","14,326",Annual Count,Yes,$0.25,$0.25,$0.25,897,"22,426",745,"19,940",673,673,0,"17,962","17,962",0,72,72,0,"1,978","1,978",0,4,4,0,27,27,0,148,148,0,"2,459","2,459",0,0,0,0,0,0,0,14,39,0,0,489,"33,768",Take-home and in-house craft kits; scavenger hunts; matching games; voting games,No,"16,083",Annual Count,"41,405",-1,Annual Count,40,Polaris (Innovative)
PLEASANTON PUBLIC LIBRARY,"70,000 - 99,999",Alameda,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Pacific Library Partnership,Ms.,Heidi,,Murphy,Director of Library and Recreation,400 OLD BERNAL AVE.,PLEASANTON,94566,7012,(925) 931-3400,(925) 931-3400,http://www.cityofpleasantonca.gov/gov/depts/lib/default.asp,22.00,"2,826","290,145",Annual Count,48.00,9.03,9.98,13.21,23.18,561,"12,806.00","$5,205,348","$109,000",$0,$0,"$5,314,348",$0,$0,$0,$0,$0,"$2,315,129","$2,099,090","$4,414,219","$269,382","$7,719","$277,101","$282,197","$20,750","$580,048","$2,740,047","$7,734,314",$0,"90,921","4,869","151,567","7,569","11,283",Yes,96,Yes,27,26,"170,568",83,"171,937","87,128",0,14,22,36,"801,846","588,547","13,557","4,148","4,898",370,95,145,"167,583","24,130","503,425","527,555","969,429","695,138","1,496,984","35,851",Annual Count,No,$0.00,$0.00,$0.00,251,"8,815",125,"4,667",56,56,0,"2,547","2,547",0,69,46,23,"2,120","1,612",508,48,45,3,"1,165",907,258,48,16,32,499,262,237,30,30,0,"2,484","2,484",0,62,"3,200",0,0,10,131,"Card-making, coloring pages, Valentine's crafts, paper lanterns, word searches",Yes,"26,000",Annual Estimate Based on Typical Week(s),"474,819","33,374",Annual Count,39,Polaris (Innovative)
PLUMAS COUNTY LIBRARY,"0-24,999",Plumas,County Library with Dedicated Tax,"Multi-County, entirety",Member of a Federation or Cooperative,County/Parish,NorthNet Library System,Ms.,Lindsay,,Fuchs,County Librarian,445 JACKSON ST.,QUINCY,95971,9410,(530) 283-6310,-1,https://www.plumascounty.us/546/Library,"3,528.00","6,945","46,706",Annual Count,8.00,1.00,2.76,6.06,8.82,23,738.71,"$534,373","$127,057","$10,563","$18,977","$690,970",$0,$0,$0,$0,$0,"$402,808","$150,863","$553,671","$32,609","$1,269","$33,878","$14,598","$1,785","$50,261","$87,038","$690,970",$0,"19,926","3,209","75,649","4,276","8,252",Yes,1,Yes,8,"1,669","89,855",62,"255,690","26,424","41,054",3,24,27,"45,694","12,640",134,0,0,2,184,"1,507","8,930","10,504",-1,"10,504","54,624","19,434","65,128","5,830",Annual Count,Yes,$0.10,$0.10,$0.10,154,"1,712",133,"1,417",35,35,0,386,386,0,98,98,0,"1,031","1,031",0,0,0,0,0,0,0,8,8,0,39,39,0,13,13,0,256,256,0,9,148,0,0,26,"1,125",We do book giveaways (complete an activity sheet and get a free book; sometimes tied to events like Read Across America) and to-go bag giveaways (sometimes provided by a partner agency). ,No,"6,625",Annual Count,-1,-1,,28,Koha (Equinox)
POMONA PUBLIC LIBRARY,"100,000 - 149,999",Los Angeles,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Ms.,Anita,,Torres,Deputy Director of Library Services,625 S. GAREY AVE.,POMONA,91766,3322,(909) 620-2043,(909) 620-2043,http://www.pomonalibrary.org,23.00,"1,666","46,711",Annual Estimate Based on Typical Week(s),18.00,2.54,2.54,6.05,8.59,0,0.00,"$1,457,274","$6,428",$0,$0,"$1,463,702",$0,$0,"$50,000",$0,"$50,000","$296,115","$409,260","$705,375","$40,800","$3,000","$43,800","$20,000",$0,"$63,800","$556,470","$1,325,645",$0,"40,435","7,425","210,237","4,360","2,315",Yes,30,No,0,3,"216,945",35,"195,202","83,545",0,0,23,23,"34,303","18,298","1,763",0,0,83,5,0,722,"2,691",-1,"2,691","35,025","3,413","37,716","4,658",Annual Count,Yes,$0.25,$0.25,$0.25,96,"4,529",49,"1,361",38,38,0,413,413,0,11,11,0,948,948,0,32,32,0,319,319,0,3,3,0,12,12,0,12,12,0,"2,837","2,837",0,0,0,0,0,0,0,,Yes,"6,860",Annual Estimate Based on Typical Week(s),-1,-1,,28,Library Solution (TLC)
PORTERVILLE PUBLIC LIBRARY,"50,000 - 69,999",Tulare,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",San Joaquin Valley Library System,Ms.,Vikki,N/A,Cervantes,City Librarian,"50 WEST OLIVE AVENUE, SUITE B",PORTERVILLE,93257,4750,(559) 784-0177,(559) 784-0177,http://www.portervillelibrary.org,12.00,"3,354","108,368",Annual Estimate Based on Typical Week(s),23.00,1.00,1.00,13.85,14.85,38,"2,223.00","$1,456,967","$37,662",$0,$0,"$1,494,629",$0,$0,$0,$0,$0,"$532,008","$272,233","$804,241","$11,219",$201,"$11,420","$23,549",$0,"$34,969","$208,378","$1,047,588",$0,"26,851","2,755","37,250",252,"3,852",No,0,Yes,14,19,"41,387",0,"196,028","18,380",346,39,24,63,"86,524","43,814","6,149","13,544","5,459",0,109,53,"11,059","1,698",920,"2,618","97,583","13,677","100,201","5,720",Annual Estimate Based on Typical Week(s),Yes,$0.25,$0.25,$0.25,"1,086","10,146",312,"6,123",163,64,99,"1,556","1,382",174,149,149,0,"4,567","4,567",0,7,7,0,112,112,0,728,19,709,"2,194",299,"1,895",39,39,0,"1,717","1,717",0,1,300,4,17,1,385,Various crafts were provided for families to take and complete at home.,Yes,"13,280",Annual Count,"42,167","19,076",Annual Estimate Based on Typical Week(s),10,Horizon (SirsiDynix)
RANCHO CUCAMONGA PUBLIC LIBRARY,"150,000 - 499,999",San Bernardino,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Inland Library System,Mr.,Wess,,Garcia,Library Director,12505 CULTURAL CENTER DRIVE,RANCHO CUCAMONGA,91739,8546,(909) 477-2720,(909) 477-2720,http://www.rcpl.lib.ca.us/,38.00,"4,214","251,376",Annual Count,57.00,12.00,16.00,27.00,43.00,105,452.00,"$5,699,184","$36,352",$0,"$497,552","$6,233,088",$0,"$7,092,456","$1,000,000","$889,585","$8,982,041","$2,087,600","$903,360","$2,990,960","$340,381","$11,504","$351,885","$230,070","$41,005","$622,960","$605,364","$4,219,284","$127,926","126,150","15,066","243,157","16,744","17,253",Yes,18,Yes,20,690,"277,882",196,"433,459","179,559","47,301",27,24,51,"580,589","372,506","6,028","6,671","4,828",180,331,"3,365","87,256","8,190","1,602,472","1,610,662","667,845","1,697,918","2,278,507","107,110",Annual Count,No,$0.00,$0.00,$0.00,184,"8,258",101,"6,977",101,101,0,"6,977","6,977",0,0,0,0,0,0,0,28,25,3,273,255,18,54,42,12,408,336,72,1,1,0,600,600,0,12,83,0,0,12,"3,850","Passive Displays include Interactive Map Marking for Hispanic Heritage Month, Write on a Leaf What Nature Means to You and Build a Community Tree, and Sticker by Number Mosaic.",Yes,"10,337",Annual Count,"148,440",-1,Annual Count,26,Horizon (SirsiDynix)
RANCHO MIRAGE PUBLIC LIBRARY,"0-24,999",Riverside,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), overlap",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Inland Library System,Mr.,Aaron,T.,Espinosa,Library Director,71-100 HIGHWAY 111,RANCHO MIRAGE,92270,4123,(760) 341-7323,(760) 341-7323,http://www.ranchomiragelibrary.org,25.00,"2,592","151,426",Annual Count,43.00,5.49,5.49,18.29,23.78,59,"5,073.00","$4,178,743",$0,$0,$0,"$4,178,743",$0,$0,$0,$0,$0,"$1,813,400","$683,850","$2,497,250","$97,492","$8,337","$105,829","$30,699",$0,"$136,528","$1,635,145","$4,268,923","$305,500","19,638","3,056","63,591","4,294","9,473",No,0,No,0,97,"77,455",83,"563,270","304,824","99,902",0,23,23,"219,400","90,147",679,0,0,0,0,605,"55,044","1,110",-1,"1,110","274,444","56,154","275,554","41,546",Annual Count,No,$0.00,$0.00,$0.00,692,"56,490",287,"11,249",177,177,0,"4,941","4,941",0,110,110,0,"6,308","6,308",0,17,17,0,127,127,0,381,336,45,"41,187","26,132","15,055",7,4,3,"3,927","1,189","2,738",4,"1,189",0,0,1,475,Last December we had a build your own gingerbread event where families had the choice to take the activity home with them or build it here at the library. ,No,"5,242",Annual Count,"125,630",-1,Annual Count,6,Koha (Equinox)
REDONDO BEACH PUBLIC LIBRARY,"50,000 - 69,999",Los Angeles,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Mr.,Dana,,Vinke,Director of Library Services,303 N. PACIFIC COAST HWY,REDONDO BEACH,90277,2838,(310) 318-0676,(310) 318-0675,http://redondo.org/library,7.00,"4,310","177,873",Annual Count,46.00,8.48,8.48,12.06,20.54,104,921.50,"$4,452,654",$0,$0,"$27,457","$4,480,111",$0,$0,$0,$0,$0,"$1,420,331","$438,602","$1,858,933","$120,906","$10,094","$131,000","$98,278","$33,922","$263,200","$2,357,978","$4,480,111",$0,"59,378","9,046","160,048","24,243","21,837",No,0,No,0,2,"206,130",144,"998,208","561,506","58,253",8,23,31,"366,133","200,473","2,695",45,38,0,0,0,"54,185","15,081","41,712","56,793","420,318","110,978","477,111","14,922",Annual Count,Yes,$0.35,$0.35,$0.35,326,"16,307",240,"7,842",88,88,0,"2,177","2,177",0,152,152,0,"5,665","5,665",0,24,24,0,703,703,0,47,27,20,881,729,152,15,15,0,"6,881","6,881",0,8,"9,508",3,72,23,"1,099",Take and Makes; Makerspace ,No,"8,959",Annual Count,"130,586","81,351",Annual Estimate Based on Typical Week(s),22,Symphony (SirsiDynix)
REDWOOD CITY PUBLIC LIBRARY,"70,000 - 99,999",San Mateo,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Pacific Library Partnership,Mr.,Derek,E.,Wolfgram,Director,1044 MIDDLEFIELD RD,REDWOOD CITY,94063,1868,(650) 780-7061,(650) 780-7018,http://www.redwoodcity.org/library,34.00,"8,216","749,374",Annual Count,102.00,10.53,13.31,35.59,48.90,487,"18,688.50","$10,724,065","$347,586","$20,947","$252,787","$11,345,385","$540,000",$0,$0,$0,"$540,000","$4,752,999","$2,419,529","$7,172,528","$306,445","$8,222","$314,667","$91,263","$68,947","$474,877","$3,310,742","$10,958,147","$559,020","90,738","7,387","177,385","11,152","19,950",Yes,61,Yes,75,162,"208,785",169,"1,272,759","80,913","89,789",13,24,37,"657,114","419,926","25,566","65,038","60,735","2,112",877,580,"268,431","43,039","144,410","187,449","925,545","455,880","1,112,994","17,316",Annual Estimate Based on Typical Week(s),No,$0.00,$0.00,$0.00,"2,971","67,540","1,662","29,370",952,944,8,"20,671","20,529",142,710,595,115,"8,699","7,587","1,112",104,94,10,"1,128",954,174,758,673,85,"3,727","3,302",425,447,447,0,"33,315","33,315",0,122,"3,376",111,"7,723",405,"17,926",,No,"24,934",Annual Count,"112,621","1,786,722",Annual Count,103,Sierra (Innovative)
RICHMOND PUBLIC LIBRARY,"100,000 - 149,999",Contra Costa,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Pacific Library Partnership,Ms.,Kate,,Eppler,Deputy Director of Community Services - Library,325 CIVIC CENTER PLAZA,RICHMOND,94804,1659,(510) 620-6555,(510) 620-6561,http://www.richmondlibrary.org,55.00,"4,131","42,661",Annual Count,45.00,12.87,13.77,26.66,40.44,3,432.00,"$5,988,859","$339,224","$117,529","$27,285","$6,472,897","$370,900","$9,962,979","$31,510","$10,000","$10,375,389","$2,208,301","$1,683,501","$3,891,802","$49,135","$10,060","$59,195","$73,669",$0,"$132,864",$0,"$4,024,666","$17,230","49,375","4,904","105,188","2,003","8,023",Yes,38,Yes,62,28,"115,342",117,"166,477","7,287",283,1,24,25,"97,673","33,295","5,752","4,462","4,330",267,340,284,"15,547","10,081","15,547","25,628","113,220","41,175","138,848",-1,Annual Estimate Based on Typical Week(s),No,,,,327,"10,168",264,"8,862",193,148,45,"6,958","4,708","2,250",71,71,0,"1,904","1,904",0,3,3,0,300,300,0,52,52,0,926,926,0,8,8,0,80,80,0,26,"1,216",0,0,24,652,The library produces a monthly take home craft kit for adults. We also make special craft kits for outreach programs and for kids throughout the year. We spark creativity for all ages! Staff are passionate about taking a moment to connect with creativity and delighting patrons with new topics.,No,"8,985",Annual Count,-1,-1,,17,Sierra (Innovative)
RIVERSIDE COUNTY LIBRARY SYSTEM,"500,000+",Riverside,County Library with Dedicated Tax,"County or Equivalent, remainder excluding AEs of contained geographies",Member of a Federation or Cooperative,County/Parish,Inland Library System,Ms.,Joan,Elizabeth,Tyler,Chief Librarian,5840 MISSION BLVD,JURUPA VALLEY,92509,3650,(951) 274-4511,N/A,http://www.rivlib.net,"7,017.00","73,456","1,945,463",Annual Count,326.00,0.00,0.00,0.00,0.00,"6,520","56,358.00","$26,959,197","$12,115,564","$21,232",$0,"$39,095,993",$0,$0,$0,$0,$0,"$275,692","$134,547","$410,239","$913,682","$3,701","$917,383","$449,958","$118,146","$1,485,487","$35,397,972","$37,293,698","$10,408","452,005","84,493","982,437","40,922","130,709",Yes,159,Yes,190,"1,999","1,156,416",,"207,366","14,800","35,134",12,24,36,"2,714,483","1,667,972","76,522","47,699","24,250",600,646,"8,291","338,668","76,416","33,151","109,567","3,053,151","448,235","3,162,718","554,492",Annual Count,Yes,$0.25,$0.25,$0.10,"9,406","202,067","4,580","116,689","2,259","2,258",1,"61,769","61,765",4,"2,321","2,292",29,"54,920","54,578",342,978,964,14,"11,603","11,575",28,"2,539","2,450",89,"25,093","24,643",450,"1,309","1,308",1,"48,682","48,637",45,413,"32,475",276,"52,733","3,327","55,129","Branches in the Riverside County Library System provided age appropriate self-directed activities throughout the year. For children, there were pre-cut crafts - which included various materials such as ttissue paper, stickers, pom-poms, construction paper, pipe cleaners, googly eyes, clothespins, etc. - in either a paper or plastic bags to put together at home. Some of the more hands-on educational programs included STEAM and storytime kits, such as back packs with books and activities and school age book clubs. Adults and teens were offered book club bags - books and discussion questions - and paint projects. Libraries also provided materials in-house for science projects: electronics or plastic brick building. Other self-directed activities found throughout the system include in-house printed word searches, color sheets, library scavenger hunts with QR codes, and/or various puzzles left on table tops for patrons to put together either alone or as a family.",Yes,"160,719",Annual Count,"728,075","532,407",Annual Count,779,Polaris (Innovative)
